Matrice des cas pour le 2021-03-01
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek  Evere  Forest (Bruxelles-Capitale)  Ganshoren  Ixelles  Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek  Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
Schaerbeek                          0.0        0.0                    0.0        0.0        0.0    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0           0.0                    0.0        10.0    0.0                  0.0                   0.0                  0.0
Uccle                               0.0        0.0                    0.0        0.0        0.0    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0           0.0                    0.0         0.0    8.0                  0.0                   0.0                  0.0
Watermael-Boitsfort                 0.0        0.0                    0.0        0.0        0.0    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0           0.0                    0.0         0.0    0.0                  2.0                   0.0                  0.0
Woluwe-Saint-Lambert                0.0        0.0                    0.0        0.0        0.0    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0           0.0                    0.0         0.0    0.0                  0.0                   2.0                  0.0
Woluwe-Saint-Pierre                 0.0        0.0                    0.0        0.0        0.0    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0           0.0                    0.0         0.0    0.0                  0.0                   0.0                  2.0

Matrice des cas pour le 2021-03-08
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek  Evere  Forest (Bruxelles-Capitale)  Ganshoren  Ixelles  Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek  Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
Anderlecht                         63.0        0.0                    0.0        0.0        0.0    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0           0.0                    0.0         0.0    0.0                  0.0                   0.0                  0.0
Auderghem                           0.0       19.0                    0.0        0.0        0.0    0.0                          0.0        0.0      0.0    0.0         0.0                   0.0           0.0                    0.0         0.0    0.0                  0.0                   0.0                  0.0
