DATE,TX_DESCR_FR,CASES_PER_10K,CASES_PER_10K_MA
2020-06-30,Evere,0.46846087180568247,0.27
2020-06-30,Forest (Bruxelles-Capitale),0.0,0.0
2020-06-30,Ganshoren,0.0,0.0
2020-06-30,Ixelles,0.0,0.0
2020-06-30,Jette,0.3777005589968273,0.23
2020-06-30,Koekelberg,0.9022013713460844,0.21
2020-06-30,Molenbeek-Saint-Jean,0.6145211344060142,0.19
2020-06-30,Saint-Gilles,0.0,0.0
2020-06-30,Saint-Josse-ten-Noode,0.0,0.04
2020-06-30,Schaerbeek,0.15163921996785248,0.18
2020-06-30,Uccle,0.23756354824915665,0.07
2020-06-30,Watermael-Boitsfort,0.0,0.0
2020-06-30,Woluwe-Saint-Lambert,0.0,0.0
2020-06-30,Woluwe-Saint-Pierre,0.0,0.0
2020-07-01,Anderlecht,0.16430748502748044,0.13
2020-07-01,Auderghem,0.0,0.0
2020-07-01,Berchem-Sainte-Agathe,0.0,0.0
2020-07-01,Bruxelles,0.26768888127462737,0.13
2020-07-01,Etterbeek,0.410913872452334,0.14
2020-07-01,Evere,0.46846087180568247,0.27
2020-07-01,Forest (Bruxelles-Capitale),0.0,0.0
2020-07-01,Ganshoren,0.0,0.0
2020-07-01,Ixelles,0.0,0.0
2020-07-01,Jette,0.3777005589968273,0.25
2020-07-01,Koekelberg,0.9022013713460844,0.26
2020-07-01,Molenbeek-Saint-Jean,0.20484037813533804,0.18
2020-07-01,Saint-Gilles,0.0,0.0
2020-07-01,Saint-Josse-ten-Noode,0.0,0.04
2020-07-01,Schaerbeek,0.15163921996785248,0.18
2020-07-01,Uccle,0.23756354824915665,0.07
2020-07-01,Watermael-Boitsfort,0.0,0.0
2020-07-01,Woluwe-Saint-Lambert,0.0,0.0
2020-07-01,Woluwe-Saint-Pierre,0.0,0.0
2020-07-02,Anderlecht,0.16430748502748044,0.13
2020-07-02,Auderghem,0.0,0.0
2020-07-02,Berchem-Sainte-Agathe,0.0,0.0
2020-07-02,Bruxelles,0.3212266575295528,0.13
2020-07-02,Etterbeek,0.410913872452334,0.12
2020-07-02,Evere,0.46846087180568247,0.27
2020-07-02,Forest (Bruxelles-Capitale),0.0,0.0
2020-07-02,Ganshoren,0.0,0.0
2020-07-02,Ixelles,0.0,0.0
2020-07-02,Jette,0.3777005589968273,0.27
2020-07-02,Koekelberg,0.9022013713460844,0.3
2020-07-02,Molenbeek-Saint-Jean,0.20484037813533804,0.17
2020-07-02,Saint-Gilles,0.0,0.0
2020-07-02,Saint-Josse-ten-Noode,0.0,0.04
2020-07-02,Schaerbeek,0.15163921996785248,0.17
2020-07-02,Uccle,0.23756354824915665,0.07
2020-07-02,Watermael-Boitsfort,0.0,0.0
2020-07-02,Woluwe-Saint-Lambert,0.0,0.02
2020-07-02,Woluwe-Saint-Pierre,0.0,0.0
2020-07-03,Anderlecht,0.16430748502748044,0.13
2020-07-03,Auderghem,0.0,0.0
2020-07-03,Berchem-Sainte-Agathe,0.0,0.0
2020-07-03,Bruxelles,0.0,0.13
2020-07-03,Etterbeek,0.410913872452334,0.12
2020-07-03,Evere,0.46846087180568247,0.29
2020-07-03,Forest (Bruxelles-Capitale),0.0,0.02
2020-07-03,Ganshoren,0.0,0.0
2020-07-03,Ixelles,0.0,0.0
2020-07-03,Jette,0.3777005589968273,0.31
2020-07-03,Koekelberg,0.0,0.34
2020-07-03,Molenbeek-Saint-Jean,0.20484037813533804,0.18
2020-07-03,Saint-Gilles,0.0,0.0
2020-07-03,Saint-Josse-ten-Noode,0.0,0.04
2020-07-03,Schaerbeek,0.15163921996785248,0.17
2020-07-03,Uccle,0.23756354824915665,0.07
2020-07-03,Watermael-Boitsfort,0.0,0.0
2020-07-03,Woluwe-Saint-Lambert,0.0,0.02
2020-07-03,Woluwe-Saint-Pierre,0.0,0.0
2020-07-04,Anderlecht,0.16430748502748044,0.13
2020-07-04,Auderghem,0.0,0.0
2020-07-04,Berchem-Sainte-Agathe,0.0,0.0
2020-07-04,Bruxelles,0.10707555250985096,0.13
2020-07-04,Etterbeek,0.410913872452334,0.12
2020-07-04,Evere,0.46846087180568247,0.29
2020-07-04,Forest (Bruxelles-Capitale),0.0,0.03
2020-07-04,Ganshoren,0.0,0.0
2020-07-04,Ixelles,0.0,0.0
2020-07-04,Jette,0.3777005589968273,0.31
2020-07-04,Koekelberg,0.0,0.39
2020-07-04,Molenbeek-Saint-Jean,0.20484037813533804,0.18
2020-07-04,Saint-Gilles,0.0,0.0
2020-07-04,Saint-Josse-ten-Noode,0.0,0.04
2020-07-04,Schaerbeek,0.15163921996785248,0.18
2020-07-04,Uccle,0.23756354824915665,0.07
2020-07-04,Watermael-Boitsfort,0.0,0.0
2020-07-04,Woluwe-Saint-Lambert,0.0,0.03
2020-07-04,Woluwe-Saint-Pierre,0.0,0.0
2020-07-05,Anderlecht,0.16430748502748044,0.13
2020-07-05,Auderghem,0.0,0.0
2020-07-05,Berchem-Sainte-Agathe,0.0,0.0
2020-07-05,Bruxelles,0.10707555250985096,0.13
2020-07-05,Etterbeek,0.0,0.12
2020-07-05,Evere,0.0,0.29
2020-07-05,Forest (Bruxelles-Capitale),0.0,0.05
2020-07-05,Ganshoren,0.0,0.0
2020-07-05,Ixelles,0.0,0.0
2020-07-05,Jette,0.3777005589968273,0.31
2020-07-05,Koekelberg,0.0,0.43
2020-07-05,Molenbeek-Saint-Jean,0.20484037813533804,0.18
2020-07-05,Saint-Gilles,0.0,0.0
2020-07-05,Saint-Josse-ten-Noode,0.0,0.04
2020-07-05,Schaerbeek,0.15163921996785248,0.18
2020-07-05,Uccle,0.23756354824915665,0.08
2020-07-05,Watermael-Boitsfort,0.0,0.0
2020-07-05,Woluwe-Saint-Lambert,0.0,0.05
2020-07-05,Woluwe-Saint-Pierre,0.0,0.0
2020-07-06,Anderlecht,0.16430748502748044,0.13
2020-07-06,Auderghem,0.0,0.0
2020-07-06,Berchem-Sainte-Agathe,0.0,0.0
2020-07-06,Bruxelles,0.10707555250985096,0.13
2020-07-06,Etterbeek,0.0,0.12
2020-07-06,Evere,0.0,0.29
2020-07-06,Forest (Bruxelles-Capitale),0.0,0.05
2020-07-06,Ganshoren,0.0,0.0
2020-07-06,Ixelles,0.0,0.0
2020-07-06,Jette,0.3777005589968273,0.31
2020-07-06,Koekelberg,0.0,0.43
2020-07-06,Molenbeek-Saint-Jean,0.20484037813533804,0.18
2020-07-06,Saint-Gilles,0.0,0.0
2020-07-06,Saint-Josse-ten-Noode,0.0,0.04
2020-07-06,Schaerbeek,0.15163921996785248,0.2
2020-07-06,Uccle,0.0,0.09
2020-07-06,Watermael-Boitsfort,0.0,0.0
2020-07-06,Woluwe-Saint-Lambert,0.0,0.07
2020-07-06,Woluwe-Saint-Pierre,0.0,0.0
2020-07-07,Anderlecht,0.16430748502748044,0.13
2020-07-07,Auderghem,0.0,0.0
2020-07-07,Berchem-Sainte-Agathe,0.0,0.0
2020-07-07,Bruxelles,0.10707555250985096,0.13
2020-07-07,Etterbeek,0.0,0.14
2020-07-07,Evere,0.0,0.29
2020-07-07,Forest (Bruxelles-Capitale),0.0,0.05
2020-07-07,Ganshoren,0.0,0.0
2020-07-07,Ixelles,0.0,0.0
2020-07-07,Jette,0.3777005589968273,0.33
2020-07-07,Koekelberg,0.0,0.43
2020-07-07,Molenbeek-Saint-Jean,0.20484037813533804,0.18
2020-07-07,Saint-Gilles,0.0,0.0
2020-07-07,Saint-Josse-ten-Noode,0.0,0.04
2020-07-07,Schaerbeek,0.15163921996785248,0.19
2020-07-07,Uccle,0.0,0.1
2020-07-07,Watermael-Boitsfort,0.0,0.0
2020-07-07,Woluwe-Saint-Lambert,0.0,0.07
2020-07-07,Woluwe-Saint-Pierre,0.0,0.0
2020-07-08,Anderlecht,0.16430748502748044,0.14
2020-07-08,Auderghem,0.0,0.0
2020-07-08,Berchem-Sainte-Agathe,0.0,0.0
2020-07-08,Bruxelles,0.10707555250985096,0.13
2020-07-08,Etterbeek,0.0,0.16
2020-07-08,Evere,0.0,0.29
2020-07-08,Forest (Bruxelles-Capitale),0.0,0.05
2020-07-08,Ganshoren,0.0,0.04
2020-07-08,Ixelles,0.0,0.0
2020-07-08,Jette,0.3777005589968273,0.33
2020-07-08,Koekelberg,0.0,0.43
2020-07-08,Molenbeek-Saint-Jean,0.0,0.19
2020-07-08,Saint-Gilles,0.0,0.02
2020-07-08,Saint-Josse-ten-Noode,0.0,0.04
2020-07-08,Schaerbeek,0.15163921996785248,0.19
2020-07-08,Uccle,0.0,0.11
2020-07-08,Watermael-Boitsfort,0.0,0.0
2020-07-08,Woluwe-Saint-Lambert,0.0,0.07
2020-07-08,Woluwe-Saint-Pierre,0.0,0.0
2020-07-09,Anderlecht,0.16430748502748044,0.15
2020-07-09,Auderghem,0.0,0.0
2020-07-09,Berchem-Sainte-Agathe,0.0,0.0
2020-07-09,Bruxelles,0.10707555250985096,0.13
2020-07-09,Etterbeek,0.0,0.18
2020-07-09,Evere,0.0,0.29
2020-07-09,Forest (Bruxelles-Capitale),0.0,0.05
2020-07-09,Ganshoren,0.0,0.08
2020-07-09,Ixelles,0.0,0.0
2020-07-09,Jette,0.3777005589968273,0.31
2020-07-09,Koekelberg,0.0,0.43
2020-07-09,Molenbeek-Saint-Jean,0.0,0.19
2020-07-09,Saint-Gilles,0.0,0.04
2020-07-09,Saint-Josse-ten-Noode,0.0,0.04
2020-07-09,Schaerbeek,0.4549176599035575,0.19
2020-07-09,Uccle,0.0,0.12
2020-07-09,Watermael-Boitsfort,0.0,0.0
2020-07-09,Woluwe-Saint-Lambert,0.0,0.07
2020-07-09,Woluwe-Saint-Pierre,0.0,0.0
2020-07-10,Anderlecht,0.16430748502748044,0.15
2020-07-10,Auderghem,0.0,0.0
2020-07-10,Berchem-Sainte-Agathe,0.0,0.0
2020-07-10,Bruxelles,0.10707555250985096,0.14
2020-07-10,Etterbeek,0.0,0.18
2020-07-10,Evere,0.0,0.29
2020-07-10,Forest (Bruxelles-Capitale),0.0,0.05
2020-07-10,Ganshoren,0.0,0.11
2020-07-10,Ixelles,0.0,0.0
2020-07-10,Jette,0.3777005589968273,0.31
2020-07-10,Koekelberg,0.9022013713460844,0.39
2020-07-10,Molenbeek-Saint-Jean,0.0,0.19
2020-07-10,Saint-Gilles,0.0,0.06
2020-07-10,Saint-Josse-ten-Noode,0.0,0.0
2020-07-10,Schaerbeek,0.5307372698874837,0.19
2020-07-10,Uccle,0.0,0.14
2020-07-10,Watermael-Boitsfort,0.0,0.0
2020-07-10,Woluwe-Saint-Lambert,0.0,0.07
2020-07-10,Woluwe-Saint-Pierre,0.0,0.0
2020-07-11,Anderlecht,0.16430748502748044,0.15
2020-07-11,Auderghem,0.0,0.0
2020-07-11,Berchem-Sainte-Agathe,0.0,0.0
2020-07-11,Bruxelles,0.10707555250985096,0.13
2020-07-11,Etterbeek,0.0,0.16
2020-07-11,Evere,0.0,0.29
2020-07-11,Forest (Bruxelles-Capitale),0.0,0.05
2020-07-11,Ganshoren,0.0,0.15
2020-07-11,Ixelles,0.0,0.0
2020-07-11,Jette,0.3777005589968273,0.31
2020-07-11,Koekelberg,0.9022013713460844,0.34
2020-07-11,Molenbeek-Saint-Jean,0.0,0.17
2020-07-11,Saint-Gilles,0.0,0.08
2020-07-11,Saint-Josse-ten-Noode,0.0,0.0
2020-07-11,Schaerbeek,0.0,0.19
2020-07-11,Uccle,0.0,0.14
2020-07-11,Watermael-Boitsfort,0.0,0.0
2020-07-11,Woluwe-Saint-Lambert,0.0,0.07
2020-07-11,Woluwe-Saint-Pierre,0.0,0.0
2020-07-12,Anderlecht,0.16430748502748044,0.15
2020-07-12,Auderghem,0.0,0.03
2020-07-12,Berchem-Sainte-Agathe,0.0,0.04
2020-07-12,Bruxelles,0.10707555250985096,0.14
2020-07-12,Etterbeek,0.0,0.14
2020-07-12,Evere,0.0,0.29
2020-07-12,Forest (Bruxelles-Capitale),0.0,0.05
2020-07-12,Ganshoren,0.0,0.19
2020-07-12,Ixelles,0.0,0.01
2020-07-12,Jette,0.3777005589968273,0.31
2020-07-12,Koekelberg,0.9022013713460844,0.3
2020-07-12,Molenbeek-Saint-Jean,0.0,0.17
2020-07-12,Saint-Gilles,0.0,0.1
2020-07-12,Saint-Josse-ten-Noode,0.0,0.0
2020-07-12,Schaerbeek,0.0,0.19
2020-07-12,Uccle,0.0,0.14
2020-07-12,Watermael-Boitsfort,0.0,0.0
2020-07-12,Woluwe-Saint-Lambert,0.34458993797381116,0.08
2020-07-12,Woluwe-Saint-Pierre,0.0,0.0
2020-07-13,Anderlecht,0.16430748502748044,0.15
2020-07-13,Auderghem,0.0,0.03
2020-07-13,Berchem-Sainte-Agathe,0.0,0.08
2020-07-13,Bruxelles,0.10707555250985096,0.13
2020-07-13,Etterbeek,0.0,0.12
2020-07-13,Evere,0.46846087180568247,0.29
2020-07-13,Forest (Bruxelles-Capitale),0.3517040059086273,0.05
2020-07-13,Ganshoren,0.0,0.23
2020-07-13,Ixelles,0.0,0.02
2020-07-13,Jette,0.9442513974920683,0.31
2020-07-13,Koekelberg,0.9022013713460844,0.26
2020-07-13,Molenbeek-Saint-Jean,0.512100945338345,0.17
2020-07-13,Saint-Gilles,0.0,0.12
2020-07-13,Saint-Josse-ten-Noode,0.0,0.0
2020-07-13,Schaerbeek,0.15163921996785248,0.19
2020-07-13,Uccle,0.0,0.14
2020-07-13,Watermael-Boitsfort,0.0,0.0
2020-07-13,Woluwe-Saint-Lambert,0.0,0.1
2020-07-13,Woluwe-Saint-Pierre,0.0,0.0
2020-07-14,Anderlecht,0.0,0.15
2020-07-14,Auderghem,0.0,0.03
2020-07-14,Berchem-Sainte-Agathe,0.0,0.12
2020-07-14,Bruxelles,0.10707555250985096,0.13
2020-07-14,Etterbeek,0.0,0.1
2020-07-14,Evere,0.46846087180568247,0.29
2020-07-14,Forest (Bruxelles-Capitale),0.3517040059086273,0.07
2020-07-14,Ganshoren,0.0,0.26
2020-07-14,Ixelles,0.0,0.03
2020-07-14,Jette,0.0,0.31
2020-07-14,Koekelberg,0.9022013713460844,0.26
2020-07-14,Molenbeek-Saint-Jean,0.20484037813533804,0.17
2020-07-14,Saint-Gilles,0.0,0.13
2020-07-14,Saint-Josse-ten-Noode,0.0,0.0
2020-07-14,Schaerbeek,0.3790980499196312,0.19
2020-07-14,Uccle,0.0,0.14
2020-07-14,Watermael-Boitsfort,0.0,0.0
2020-07-14,Woluwe-Saint-Lambert,0.34458993797381116,0.11
2020-07-14,Woluwe-Saint-Pierre,0.0,0.0
2020-07-15,Anderlecht,0.16430748502748044,0.15
2020-07-15,Auderghem,0.0,0.03
2020-07-15,Berchem-Sainte-Agathe,0.0,0.16
2020-07-15,Bruxelles,0.10707555250985096,0.13
2020-07-15,Etterbeek,0.0,0.08
2020-07-15,Evere,0.46846087180568247,0.29
2020-07-15,Forest (Bruxelles-Capitale),0.3517040059086273,0.08
2020-07-15,Ganshoren,0.0,0.3
2020-07-15,Ixelles,0.0,0.04
2020-07-15,Jette,0.0,0.31
2020-07-15,Koekelberg,0.9022013713460844,0.26
2020-07-15,Molenbeek-Saint-Jean,0.20484037813533804,0.17
2020-07-15,Saint-Gilles,0.0,0.13
2020-07-15,Saint-Josse-ten-Noode,0.0,0.0
2020-07-15,Schaerbeek,0.15163921996785248,0.19
2020-07-15,Uccle,0.23756354824915665,0.14
2020-07-15,Watermael-Boitsfort,0.0,0.0
2020-07-15,Woluwe-Saint-Lambert,0.34458993797381116,0.13
2020-07-15,Woluwe-Saint-Pierre,0.0,0.0
2020-07-16,Anderlecht,0.16430748502748044,0.15
2020-07-16,Auderghem,0.0,0.03
2020-07-16,Berchem-Sainte-Agathe,0.0,0.2
2020-07-16,Bruxelles,0.10707555250985096,0.13
2020-07-16,Etterbeek,0.0,0.08
2020-07-16,Evere,0.46846087180568247,0.31
2020-07-16,Forest (Bruxelles-Capitale),0.0,0.1
2020-07-16,Ganshoren,0.0,0.34
2020-07-16,Ixelles,0.0,0.04
2020-07-16,Jette,0.0,0.31
2020-07-16,Koekelberg,0.0,0.26
2020-07-16,Molenbeek-Saint-Jean,0.20484037813533804,0.16
2020-07-16,Saint-Gilles,0.0,0.13
2020-07-16,Saint-Josse-ten-Noode,0.0,0.0
2020-07-16,Schaerbeek,0.5307372698874837,0.18
2020-07-16,Uccle,0.23756354824915665,0.14
2020-07-16,Watermael-Boitsfort,0.0,0.0
2020-07-16,Woluwe-Saint-Lambert,0.34458993797381116,0.15
2020-07-16,Woluwe-Saint-Pierre,0.0,0.0
2020-07-17,Anderlecht,0.0,0.15
2020-07-17,Auderghem,0.0,0.06
2020-07-17,Berchem-Sainte-Agathe,0.0,0.24
2020-07-17,Bruxelles,0.10707555250985096,0.15
2020-07-17,Etterbeek,0.410913872452334,0.08
2020-07-17,Evere,0.46846087180568247,0.33
2020-07-17,Forest (Bruxelles-Capitale),0.0,0.12
2020-07-17,Ganshoren,0.0,0.38
2020-07-17,Ixelles,0.0,0.08
2020-07-17,Jette,0.3777005589968273,0.31
2020-07-17,Koekelberg,0.0,0.3
2020-07-17,Molenbeek-Saint-Jean,0.20484037813533804,0.18
2020-07-17,Saint-Gilles,0.0,0.15
2020-07-17,Saint-Josse-ten-Noode,0.0,0.0
2020-07-17,Schaerbeek,0.0,0.2
2020-07-17,Uccle,0.23756354824915665,0.15
2020-07-17,Watermael-Boitsfort,0.0,0.0
2020-07-17,Woluwe-Saint-Lambert,0.0,0.16
2020-07-17,Woluwe-Saint-Pierre,0.0,0.0
2020-07-18,Anderlecht,0.16430748502748044,0.16
2020-07-18,Auderghem,0.0,0.06
2020-07-18,Berchem-Sainte-Agathe,0.0,0.28
2020-07-18,Bruxelles,0.10707555250985096,0.18
2020-07-18,Etterbeek,0.410913872452334,0.1
2020-07-18,Evere,0.46846087180568247,0.36
2020-07-18,Forest (Bruxelles-Capitale),0.0,0.13
2020-07-18,Ganshoren,0.7934618741569468,0.42
2020-07-18,Ixelles,0.0,0.11
2020-07-18,Jette,0.0,0.31
2020-07-18,Koekelberg,0.0,0.3
2020-07-18,Molenbeek-Saint-Jean,0.20484037813533804,0.18
2020-07-18,Saint-Gilles,0.40272240344730376,0.21
2020-07-18,Saint-Josse-ten-Noode,0.0,0.0
2020-07-18,Schaerbeek,0.15163921996785248,0.24
2020-07-18,Uccle,0.23756354824915665,0.16
2020-07-18,Watermael-Boitsfort,0.0,0.04
2020-07-18,Woluwe-Saint-Lambert,0.0,0.18
2020-07-18,Woluwe-Saint-Pierre,0.0,0.02
2020-07-19,Anderlecht,0.16430748502748044,0.19
2020-07-19,Auderghem,0.0,0.06
2020-07-19,Berchem-Sainte-Agathe,0.0,0.32
2020-07-19,Bruxelles,0.0,0.22
2020-07-19,Etterbeek,0.410913872452334,0.12
2020-07-19,Evere,0.46846087180568247,0.38
2020-07-19,Forest (Bruxelles-Capitale),0.0,0.15
2020-07-19,Ganshoren,0.7934618741569468,0.45
2020-07-19,Ixelles,0.0,0.14
2020-07-19,Jette,0.0,0.31
2020-07-19,Koekelberg,0.0,0.3
2020-07-19,Molenbeek-Saint-Jean,0.20484037813533804,0.22
2020-07-19,Saint-Gilles,0.40272240344730376,0.33
2020-07-19,Saint-Josse-ten-Noode,0.0,0.0
2020-07-19,Schaerbeek,0.15163921996785248,0.26
2020-07-19,Uccle,0.23756354824915665,0.17
2020-07-19,Watermael-Boitsfort,0.0,0.04
2020-07-19,Woluwe-Saint-Lambert,0.0,0.2
2020-07-19,Woluwe-Saint-Pierre,0.0,0.05
2020-07-20,Anderlecht,0.16430748502748044,0.22
2020-07-20,Auderghem,0.0,0.06
2020-07-20,Berchem-Sainte-Agathe,0.0,0.36
2020-07-20,Bruxelles,0.3747644337844783,0.23
2020-07-20,Etterbeek,0.410913872452334,0.14
2020-07-20,Evere,0.46846087180568247,0.4
2020-07-20,Forest (Bruxelles-Capitale),0.0,0.21
2020-07-20,Ganshoren,0.7934618741569468,0.49
2020-07-20,Ixelles,0.0,0.17
2020-07-20,Jette,0.3777005589968273,0.31
2020-07-20,Koekelberg,0.0,0.34
2020-07-20,Molenbeek-Saint-Jean,0.20484037813533804,0.23
2020-07-20,Saint-Gilles,0.40272240344730376,0.37
2020-07-20,Saint-Josse-ten-Noode,0.0,0.0
2020-07-20,Schaerbeek,0.15163921996785248,0.28
2020-07-20,Uccle,0.23756354824915665,0.18
2020-07-20,Watermael-Boitsfort,0.0,0.04
2020-07-20,Woluwe-Saint-Lambert,0.0,0.21
2020-07-20,Woluwe-Saint-Pierre,0.0,0.07
2020-07-21,Anderlecht,0.16430748502748044,0.25
2020-07-21,Auderghem,0.0,0.06
2020-07-21,Berchem-Sainte-Agathe,0.0,0.39
2020-07-21,Bruxelles,0.10707555250985096,0.27
2020-07-21,Etterbeek,0.0,0.16
2020-07-21,Evere,0.46846087180568247,0.42
2020-07-21,Forest (Bruxelles-Capitale),0.0,0.23
2020-07-21,Ganshoren,0.7934618741569468,0.53
2020-07-21,Ixelles,0.0,0.18
2020-07-21,Jette,0.3777005589968273,0.31
2020-07-21,Koekelberg,0.0,0.34
2020-07-21,Molenbeek-Saint-Jean,0.20484037813533804,0.24
2020-07-21,Saint-Gilles,0.40272240344730376,0.39
2020-07-21,Saint-Josse-ten-Noode,0.0,0.0
2020-07-21,Schaerbeek,0.15163921996785248,0.3
2020-07-21,Uccle,0.23756354824915665,0.22
2020-07-21,Watermael-Boitsfort,0.0,0.04
2020-07-21,Woluwe-Saint-Lambert,0.0,0.23
2020-07-21,Woluwe-Saint-Pierre,0.0,0.09
2020-07-22,Anderlecht,0.16430748502748044,0.27
2020-07-22,Auderghem,0.5789885070781345,0.08
2020-07-22,Berchem-Sainte-Agathe,0.8294281093186248,0.43
2020-07-22,Bruxelles,0.4818399862943293,0.27
2020-07-22,Etterbeek,0.0,0.18
2020-07-22,Evere,0.46846087180568247,0.45
2020-07-22,Forest (Bruxelles-Capitale),0.0,0.23
2020-07-22,Ganshoren,0.7934618741569468,0.57
2020-07-22,Ixelles,0.22852702903435904,0.2
2020-07-22,Jette,0.3777005589968273,0.31
2020-07-22,Koekelberg,0.0,0.34
2020-07-22,Molenbeek-Saint-Jean,0.20484037813533804,0.25
2020-07-22,Saint-Gilles,0.40272240344730376,0.44
2020-07-22,Saint-Josse-ten-Noode,0.0,0.0
2020-07-22,Schaerbeek,0.15163921996785248,0.31
2020-07-22,Uccle,0.23756354824915665,0.23
2020-07-22,Watermael-Boitsfort,0.0,0.08
2020-07-22,Woluwe-Saint-Lambert,0.34458993797381116,0.25
2020-07-22,Woluwe-Saint-Pierre,0.0,0.11
2020-07-23,Anderlecht,0.16430748502748044,0.27
2020-07-23,Auderghem,0.0,0.08
2020-07-23,Berchem-Sainte-Agathe,0.8294281093186248,0.47
2020-07-23,Bruxelles,0.10707555250985096,0.27
2020-07-23,Etterbeek,0.0,0.2
2020-07-23,Evere,0.46846087180568247,0.47
2020-07-23,Forest (Bruxelles-Capitale),0.0,0.23
2020-07-23,Ganshoren,0.7934618741569468,0.6
2020-07-23,Ixelles,0.22852702903435904,0.21
2020-07-23,Jette,0.3777005589968273,0.3
2020-07-23,Koekelberg,0.0,0.34
2020-07-23,Molenbeek-Saint-Jean,0.20484037813533804,0.26
2020-07-23,Saint-Gilles,0.40272240344730376,0.46
2020-07-23,Saint-Josse-ten-Noode,0.0,0.0
2020-07-23,Schaerbeek,0.15163921996785248,0.35
2020-07-23,Uccle,0.23756354824915665,0.23
2020-07-23,Watermael-Boitsfort,0.0,0.11
2020-07-23,Woluwe-Saint-Lambert,0.34458993797381116,0.25
2020-07-23,Woluwe-Saint-Pierre,0.0,0.14
2020-07-24,Anderlecht,0.16430748502748044,0.31
2020-07-24,Auderghem,0.0,0.08
2020-07-24,Berchem-Sainte-Agathe,0.8294281093186248,0.51
2020-07-24,Bruxelles,0.10707555250985096,0.31
2020-07-24,Etterbeek,0.0,0.22
2020-07-24,Evere,0.46846087180568247,0.47
2020-07-24,Forest (Bruxelles-Capitale),0.3517040059086273,0.23
2020-07-24,Ganshoren,0.7934618741569468,0.64
2020-07-24,Ixelles,0.22852702903435904,0.23
2020-07-24,Jette,0.3777005589968273,0.31
2020-07-24,Koekelberg,0.0,0.34
2020-07-24,Molenbeek-Saint-Jean,0.20484037813533804,0.26
2020-07-24,Saint-Gilles,0.40272240344730376,0.48
2020-07-24,Saint-Josse-ten-Noode,0.0,0.04
2020-07-24,Schaerbeek,0.15163921996785248,0.4
2020-07-24,Uccle,0.23756354824915665,0.27
2020-07-24,Watermael-Boitsfort,0.0,0.15
2020-07-24,Woluwe-Saint-Lambert,0.34458993797381116,0.26
2020-07-24,Woluwe-Saint-Pierre,0.0,0.16
2020-07-25,Anderlecht,0.16430748502748044,0.38
2020-07-25,Auderghem,0.0,0.08
2020-07-25,Berchem-Sainte-Agathe,0.8294281093186248,0.55
2020-07-25,Bruxelles,0.10707555250985096,0.35
2020-07-25,Etterbeek,0.0,0.23
2020-07-25,Evere,0.46846087180568247,0.47
2020-07-25,Forest (Bruxelles-Capitale),0.3517040059086273,0.23
2020-07-25,Ganshoren,0.7934618741569468,0.68
2020-07-25,Ixelles,0.22852702903435904,0.28
2020-07-25,Jette,0.3777005589968273,0.38
2020-07-25,Koekelberg,0.0,0.34
2020-07-25,Molenbeek-Saint-Jean,0.20484037813533804,0.33
2020-07-25,Saint-Gilles,0.0,0.5
2020-07-25,Saint-Josse-ten-Noode,0.0,0.07
2020-07-25,Schaerbeek,0.15163921996785248,0.45
2020-07-25,Uccle,0.23756354824915665,0.31
2020-07-25,Watermael-Boitsfort,0.0,0.19
2020-07-25,Woluwe-Saint-Lambert,0.34458993797381116,0.26
2020-07-25,Woluwe-Saint-Pierre,0.0,0.18
2020-07-26,Anderlecht,0.16430748502748044,0.48
2020-07-26,Auderghem,0.0,0.11
2020-07-26,Berchem-Sainte-Agathe,0.8294281093186248,0.59
2020-07-26,Bruxelles,0.10707555250985096,0.44
2020-07-26,Etterbeek,0.0,0.25
2020-07-26,Evere,0.46846087180568247,0.47
2020-07-26,Forest (Bruxelles-Capitale),0.3517040059086273,0.28
2020-07-26,Ganshoren,0.7934618741569468,0.72
2020-07-26,Ixelles,0.0,0.31
2020-07-26,Jette,0.3777005589968273,0.38
2020-07-26,Koekelberg,0.0,0.34
2020-07-26,Molenbeek-Saint-Jean,0.0,0.37
2020-07-26,Saint-Gilles,0.0,0.52
2020-07-26,Saint-Josse-ten-Noode,0.0,0.11
2020-07-26,Schaerbeek,0.0,0.5
2020-07-26,Uccle,0.23756354824915665,0.32
2020-07-26,Watermael-Boitsfort,0.0,0.23
2020-07-26,Woluwe-Saint-Lambert,0.34458993797381116,0.26
2020-07-26,Woluwe-Saint-Pierre,0.0,0.2
2020-07-27,Anderlecht,0.16430748502748044,0.55
2020-07-27,Auderghem,0.5789885070781345,0.14
2020-07-27,Berchem-Sainte-Agathe,0.8294281093186248,0.63
2020-07-27,Bruxelles,0.5353777625492547,0.47
2020-07-27,Etterbeek,0.0,0.27
2020-07-27,Evere,0.46846087180568247,0.47
2020-07-27,Forest (Bruxelles-Capitale),0.3517040059086273,0.33
2020-07-27,Ganshoren,0.7934618741569468,0.76
2020-07-27,Ixelles,0.7998446016202567,0.35
2020-07-27,Jette,0.3777005589968273,0.44
2020-07-27,Koekelberg,0.9022013713460844,0.39
2020-07-27,Molenbeek-Saint-Jean,0.6145211344060142,0.39
2020-07-27,Saint-Gilles,0.40272240344730376,0.54
2020-07-27,Saint-Josse-ten-Noode,0.0,0.14
2020-07-27,Schaerbeek,0.5307372698874837,0.52
2020-07-27,Uccle,0.23756354824915665,0.32
2020-07-27,Watermael-Boitsfort,0.0,0.26
